alba_name,sub_code,context
스크린?골프ㆍ야구,3090,"정확하게 고객의 주문을 받고 주방에 고객의 식사 주문 정보를 정확하게 전달할 수 있는 능력과 고객의 불편 사항들을 유연하게 조정할 수 있는 고객 서비스 정신이 요구된다. 다양한 사람들을 만나고 응대해야하므로 적극적이고 활동적인 사람에게 적합하다. 장시간 동안 서있거나 무거운 접시들을 나르고 정리해야 하므로 강인한 체력이 요구된다. 사회형과 관습형의 흥미를 가진 사람에게 적합하며, 남에 대한 배려, 적응력, 융통성, 사회성 등이 요구된다.청소원이 담당하는 업무의 근무 조건과 작업 환경이 열악하고 힘들기 때문에 성실함과 건강함이 요구된다. 사회형과 예술형의 흥미를 가진 사람에게 적합하며, 협조심, 남에 대한 배려, 스트레스를 감내할 수 있는 성격을 가진 사람들에게 유리하다."
DVDㆍ멀티방ㆍ만화카페,3110,"사서는 한문, 외국어, 컴퓨터 활용 능력이 필요하며 이용자와의 짧은 상담으로 원하는 자료를 신속하고 정확하게 제공할 수 있는 의사소통 능력이 필요하다. 쾌활하고 밝은 성격을 가진 사람에게 유리하며 서비스정신이 필요하다. 관습형과 사회형의 흥미를 가진 사람에게 적합하며, 남에 대한 배려, 스트레스 인내, 사회성 등의 성격을 가진 사람들에게 유리하다.청소원이 담당하는 업무의 근무 조건과 작업 환경이 열악하고 힘들기 때문에 성실함과 건강함이 요구된다. 사회형과 예술형의 흥미를 가진 사람에게 적합하며, 협조심, 남에 대한 배려, 스트레스를 감내할 수 있는 성격을 가진 사람들에게 유리하다."
오락실ㆍ게임장,3120,"정확하게 고객의 주문을 받고 주방에 고객의 식사 주문 정보를 정확하게 전달할 수 있는 능력과 고객의 불편 사항들을 유연하게 조정할 수 있는 고객 서비스 정신이 요구된다. 다양한 사람들을 만나고 응대해야하므로 적극적이고 활동적인 사람에게 적합하다. 장시간 동안 서있거나 무거운 접시들을 나르고 정리해야 하므로 강인한 체력이 요구된다. 사회형과 관습형의 흥미를 가진 사람에게 적합하며, 남에 대한 배려, 적응력, 융통성, 사회성 등이 요구된다.통신장비의 설치 및 수리에 필요한 장비를 조작하고 통제할 수 있는 능력이 요구되며, 새로운 장비에 대한 계속적인 기술습득 노력이 필요하다. 통신장비 및 관련 분야에 대한 지식과 기술을 가지고 있어야 한다. 대부분 야외 공사현장과 높은 곳에 올라가 작업을 수행하는 경우가 많으므로 체력적으로 건강해야 하고, 고소공포증이 없어야 한다. 탐구형과 현실형의 흥미를 가진 사람에게 적합하며, 협조, 혁신, 리더십 등의 성격을 가진 사람들에 유리하다."
이색테마카페,3123,"정확하게 고객의 주문을 받고 주방에 고객의 식사 주문 정보를 정확하게 전달할 수 있는 능력과 고객의 불편 사항들을 유연하게 조정할 수 있는 고객 서비스 정신이 요구된다. 다양한 사람들을 만나고 응대해야하므로 적극적이고 활동적인 사람에게 적합하다. 장시간 동안 서있거나 무거운 접시들을 나르고 정리해야 하므로 강인한 체력이 요구된다. 사회형과 관습형의 흥미를 가진 사람에게 적합하며, 남에 대한 배려, 적응력, 융통성, 사회성 등이 요구된다.청소원이 담당하는 업무의 근무 조건과 작업 환경이 열악하고 힘들기 때문에 성실함과 건강함이 요구된다. 사회형과 예술형의 흥미를 가진 사람에게 적합하며, 협조심, 남에 대한 배려, 스트레스를 감내할 수 있는 성격을 가진 사람들에게 유리하다."
키즈카페,3126,"일반아동 및 특수아동의 신체발달, 심리와 생동, 부모교육 등에 대한 지식과 더불어 돌발 상황에 대한 신속한 판단 능력과 대처 능력이 필요하다. 정확한 언어 구사 능력과 바른 행동을 갖추어야 한다. 교육자로서 사명감과 아이들을 아끼고 사랑하는 마음은 물론, 책임감과 성실, 끈기 등을 갖추어야 한다. 사회형과 관습형의 흥미를 가진 사람에게 적합하며, 자기통제, 정직성, 사회성, 남에 대한 배려 등의 성격을 가진 사람들에게 유리하다.관찰력, 통솔력, 돌발 상황에 대처할 수 있는 능력 등이 요구되며, 올바른 교육을 위해 정확한 어휘구사능력을 갖춰야 한다. 아이들의 개인별 특성을 알아야 하기 때문에 섬세한 사람에게 유리하며, 인내력과 포용력이 있어야 한다. 사회형과 예술형의 흥미를 가진 사람에게 적합하며, 남에 대한 배려, 책임감, 자기통제 능력 등을 가진 사람들에게 유리하다."
찜질방ㆍ사우나ㆍ스파,3130,"정확하게 고객의 주문을 받고 주방에 고객의 식사 주문 정보를 정확하게 전달할 수 있는 능력과 고객의 불편 사항들을 유연하게 조정할 수 있는 고객 서비스 정신이 요구된다. 다양한 사람들을 만나고 응대해야하므로 적극적이고 활동적인 사람에게 적합하다. 장시간 동안 서있거나 무거운 접시들을 나르고 정리해야 하므로 강인한 체력이 요구된다. 사회형과 관습형의 흥미를 가진 사람에게 적합하며, 남에 대한 배려, 적응력, 융통성, 사회성 등이 요구된다."
피트니스ㆍ스포츠,3140,"긍정적이며 적극적이고 명랑한 성격의 소유자에게 적합한 직업이며, 예기치 못한 안전사고가 발생했을 때 신속하고 정확하게 응급처치를 할 수 있는 능력이 요구된다. 각종 운동기구 및 안전관리에 대한 지식을 가지고 있어야 하며, 타인의 운동을 지도하는 입장이므로 리더십이 요구된다. 예술형과 현실형의 흥미를 가진 사람에게 적합하며, 자기통제 능력, 배려, 사회성 등의 성격을 가진 사람들에게 유리하다.트레이닝을 담당하고 있는 관련 종목에 대한 지식과 다양한 기술을 알고 있어야 하며, 선수를 이끌 수 있는 지도력과 통솔력, 의사소통능력이 요구된다. 선수들의 체력과 체중을 효과적으로 관리할 수 있는 다양한 운동 방법 및 스포츠와 관련된 의학 지식이 요구된다. 선수의 기량과 능력에 따라 운동량과 식이요법을 지시할 수 있는 분석력과 판단력이 요구된다. 사회형과 현실형의 흥미를 가진 사람에게 적합하다."
공인중개,3160,"부동산중개인은 법률적 지식과 매도자와 매수자간의 원활한 계약 성립을 위해 대인관계기술능력, 협상능력, 정보수집능력이 필요하다. 고객과의 거래 관계에서 신뢰감을 줄 수 있는 태도와 단정한 용모가 필요하며, 원활한 대인 관계가 요구된다. 진취형과 사회형의 흥미를 가진 사람에게 적합하며, 신뢰성, 꼼꼼함, 인내 등의 성격을 가진 사람들에게 유리하다."
골프캐디,3170,"골프 및 골프경기 진행에 대한 지식을 가지고 있어야 하며, 고객과 골프 선수들에 대한 서비스 정신이 요구된다. 장시간을 야외에서 활동하고 무거운 짐을 들고 다니는 경우가 많으므로 강인한 체력이 요구된다. 사회형과 현실형의 흥미를 가진 사람에게 적합하며, 사회성, 인내심, 남에 대한 배려 등의 성격을 가진 사람들에게 유리하다."
고속도로휴게소,3180,"무엇보다 설거지, 청소, 음식재료 다듬기 등의 힘든 일을 잘 견디어낼 수 있는 인내심과 끈기, 강인한 체력이 요구된다. 평소 음식 만들기를 좋아하고 미각이 발달한 사람에게 적합하다. 현실형과 예술형의 흥미를 가진 사람에게 적합하며, 정직, 남에 대한 배려, 신뢰성, 적응력 등의 성격을 가진 사람들에게 유리하다.조리사 및 주방장은 예민한 미각이 필요하며 새로운 음식 메뉴를 개발하기 위해 진취적이고 창의적인 사람에게 적합하다. 오랜 시간 서서 일해야 하기 때문에 이를 견딜 수 있는 인내심과 끈기, 체력이 요구된다. 주방에서 여럿이 같이 조리하는 경우가 많아 협동심이 필요하고, 또 고객에 대한 서비스 정신이 필요하다. 예술형과 탐구형의 흥미를 가진 사람에게 적합하다."
문화ㆍ여가ㆍ생활?기타,3990,"정확하게 고객의 주문을 받고 주방에 고객의 식사 주문 정보를 정확하게 전달할 수 있는 능력과 고객의 불편 사항들을 유연하게 조정할 수 있는 고객 서비스 정신이 요구된다. 다양한 사람들을 만나고 응대해야하므로 적극적이고 활동적인 사람에게 적합하다. 장시간 동안 서있거나 무거운 접시들을 나르고 정리해야 하므로 강인한 체력이 요구된다. 사회형과 관습형의 흥미를 가진 사람에게 적합하며, 남에 대한 배려, 적응력, 융통성, 사회성 등이 요구된다.무엇보다 설거지, 청소, 음식재료 다듬기 등의 힘든 일을 잘 견디어낼 수 있는 인내심과 끈기, 강인한 체력이 요구된다. 평소 음식 만들기를 좋아하고 미각이 발달한 사람에게 적합하다. 현실형과 예술형의 흥미를 가진 사람에게 적합하며, 정직, 남에 대한 배려, 신뢰성, 적응력 등의 성격을 가진 사람들에게 유리하다.통신장비의 설치 및 수리에 필요한 장비를 조작하고 통제할 수 있는 능력이 요구되며, 새로운 장비에 대한 계속적인 기술습득 노력이 필요하다. 통신장비 및 관련 분야에 대한 지식과 기술을 가지고 있어야 한다. 대부분 야외 공사현장과 높은 곳에 올라가 작업을 수행하는 경우가 많으므로 체력적으로 건강해야 하고, 고소공포증이 없어야 한다. 탐구형과 현실형의 흥미를 가진 사람에게 적합하며, 협조, 혁신, 리더십 등의 성격을 가진 사람들에 유리하다."
매장관리ㆍ판매,4010,"바이어는 구매하고자 하는 상품에 대한 정보와 분석적인 사고 능력이 필요하며 구매가격을 신속정확하게 계산할 수 있는 수리능력이 필요하다. 구매가 올바르게 이루어지도록 사명감과 책임감을 가지고 업무에 임해야 하며 도덕적인 윤리의식이 필요하다. 진취형과 탐구형의 흥미를 가진 사람에게 적합하며, 사회성, 협조심, 신뢰성 등의 성격을 가진 사람들에게 유리하다.상점판매원은 상품구매를 권유하기 위해 협상, 설득, 말하기 능력이 필요하고 업무상 영업과 마케팅, 상품 제조 및 공정에 대한 지식과 이해가 요구된다. 많은 사람들을 접하기 때문에 활발하고 적극적인 사람에게 유리하며 항상 친절하고 고객에게 신뢰감을 줄 수 있는 능력이 요구된다. 사회형과 예술형의 흥미를 가진 사람에게 적합하며, 적응성, 독립성, 사회성 등의 성격을 가진 사람들에게 유리하다."
MD,4015,"책임감과 조심성이 있는 사람에게 적합하며, 혁신, 적응성 및 융통성, 분석적 사고 등의 성격을 가진 사람들에게 유리하다. 소비자가 상품을 사게끔 만드는 혁신적이고 창의적인 생각을 할 수 있는 사람에게 유리하다. 풍부한 마케팅 전공 지식과 실무 경험이 필요하다. 상품에 대한 시장분석자료를 분석하고 이를 바탕으로 시장의 미래 수요 및 소비자의 행동을 예측할 수 있는 통찰력과 판단력이 요구된다. 시장분석자료를 가지고 마케팅 전략 보고서나 기획안을 작성하고, 이를 상사나 의뢰자에게 설득시킬 수 있는 논리적인 설득력, 언어능력이 요구된다. 여러 명이 팀을 꾸려 업무를 진행하는 경우가 많기 때문에 타인을 배려할 수 있는 성품과 원만한 대인관계를 유지할 수 있는 능력을 갖추어야 한다."
캐셔ㆍ카운터,4020,"제품이나 서비스의 대한 정확한 가격을 파악하여 고객에게 정확하고 신속하게 금액을 징수하고 거스름돈을 준비할 수 있는 계산능력이 요구된다. 고객에 대한 서비스 정신과 적극성, 친절함 등이 요구된다. 관습형과 현실형의 흥미를 가진 사람에게 적합하며, 정직, 남에 대한 배려, 사회성 등의 성격을 가진 사람들에게 유리하다."
서빙,4030,"정확하게 고객의 주문을 받고 주방에 고객의 식사 주문 정보를 정확하게 전달할 수 있는 능력과 고객의 불편 사항들을 유연하게 조정할 수 있는 고객 서비스 정신이 요구된다. 다양한 사람들을 만나고 응대해야하므로 적극적이고 활동적인 사람에게 적합하다. 장시간 동안 서있거나 무거운 접시들을 나르고 정리해야 하므로 강인한 체력이 요구된다. 사회형과 관습형의 흥미를 가진 사람에게 적합하며, 남에 대한 배려, 적응력, 융통성, 사회성 등이 요구된다."
주방장ㆍ조리사,4040,"조리사 및 주방장은 예민한 미각이 필요하며 새로운 음식 메뉴를 개발하기 위해 진취적이고 창의적인 사람에게 적합하다. 오랜 시간 서서 일해야 하기 때문에 이를 견딜 수 있는 인내심과 끈기, 체력이 요구된다. 주방에서 여럿이 같이 조리하는 경우가 많아 협동심이 필요하고, 또 고객에 대한 서비스 정신이 필요하다. 예술형과 탐구형의 흥미를 가진 사람에게 적합하다."
주방보조ㆍ설거지,4050,"무엇보다 설거지, 청소, 음식재료 다듬기 등의 힘든 일을 잘 견디어낼 수 있는 인내심과 끈기, 강인한 체력이 요구된다. 평소 음식 만들기를 좋아하고 미각이 발달한 사람에게 적합하다. 현실형과 예술형의 흥미를 가진 사람에게 적합하며, 정직, 남에 대한 배려, 신뢰성, 적응력 등의 성격을 가진 사람들에게 유리하다."
바리스타,4060,"각종 커피의 종류와 맛 그리고 향에 대해 알고 있어야 하며, 커피기계를 활용하여 커피를 만들어낼 수 있는 능력이 요구된다. 고객의 기호를 파악하여 맛을 창조할 수 있는 능력이 필요하다. 새로운 커피 음료를 개발하기 위해 끊임없이 탐구하는 자세가 필요하며, 고객이 편안하게 커피를 즐길 수 있도록 하는 고객 서비스 정신이 요구된다.바텐더는 미각이 뛰어나야 하며 항상 새로운 것을 만들어내려고 하는 실험정신이 필요하며 춤, 노래, 손재주 등 엔터테이너적인 자질과 능력이 요구된다. 낮과 밤이 바뀐 생활을 하므로 체력적으로 건강해야 하고 고객과의 지속적인 대화를 이끌어 낼 수 있는 친절함과 서비스 정신이 요구된다. 예술형과 현실형의 흥미를 가진 사람에게 적합하며, 사회성, 남에 대한 배려, 자기통제 능력, 적응력 등의 성격을 가진 사람들에게 유리하다.각종 와인의 종류와 맛, 음식과의 궁합에 대해 알고 있어야 하며, 이를 위해 포도의 품종, 숙성방법, 원산지, 수확연도 등 와인의 특징과 보관방법에 대한 풍부한 지식이 요구된다. 와인을 서비스하는데 필요한 기본적인 기물이나 장비들을 자유롭게 사용할 수 있어야 하며, 고객이 편안하게 와인을 즐길 수 있도록 하는 고객 서비스 정신이 요구된다. 와인을 좋아해야하며, 계속해서 변화하는 와인의 세계적 흐름을 파악하고 이에 대해 공부하는 자세가 필요하다."
안내데스크,4070,"정확하게 고객의 주문을 받고 주방에 고객의 식사 주문 정보를 정확하게 전달할 수 있는 능력과 고객의 불편 사항들을 유연하게 조정할 수 있는 고객 서비스 정신이 요구된다. 다양한 사람들을 만나고 응대해야하므로 적극적이고 활동적인 사람에게 적합하다. 장시간 동안 서있거나 무거운 접시들을 나르고 정리해야 하므로 강인한 체력이 요구된다. 사회형과 관습형의 흥미를 가진 사람에게 적합하며, 남에 대한 배려, 적응력, 융통성, 사회성 등이 요구된다.사무실무, 워드 문서작업능력 등이 요구된다. 원만한 대인관계능력과 친절한 태도가 요구된다."
주차관리ㆍ주차도우미,4090,"육체적으로 큰 힘을 요구하지는 않지만, 신체적으로 건강한 것이 좋다. 고객에 대한 서비스 정신과 주차시간에 따라 주차료를 정확하게 징수할 수 있는 성실함과 도덕성 등이 요구된다. 사회형과 관습형의 흥미를 가진 사람에게 적합하며, 인내심, 정직, 남에 대한 배려 등의 성격을 가진 사람들에게 유리하다."
보안ㆍ경비ㆍ경호,4095,"건강하고 강인한 체력을 가지고 있어야 하며, 개인의 생명과 재산을 보호하는 중요한 임무를 수행하므로 이에 대한 철저한 책임의식이 요구된다. 위급 상황 시 신속하게 대처할 수 있는 신속함과 정확한 판단력, 위기대처능력이 요구된다. 진취형과 사회형의 흥미를 가진 사람에게 적합하며, 정직, 신뢰성, 자기통제 능력, 사회성 등의 성격을 가진 사람들에게 유리하다.건강하고 강인한 체력을 가지고 있어야 하며, 개인의 생명과 재산을 보호하는 중요한 임무를 수행하므로 이에 대한 철저한 책임의식이 요구된다. 위급 상황 시 신속하게 대처할 수 있는 신속함과 정확한 판단력, 위기대처능력이 요구된다. 관습형과 현실형의 흥미를 가진 사람에게 적합하며, 정직, 자기통제 능력, 남에 대한 배려, 스트레스를 감내할 수 있는 성격을 가진 사람들에게 유리하다.경호원은 기본적인 체력과 운동신경이 있어야 하며, 정확한 상황 판단력과 순발력, 공간지각력 등이 필요하다. 어떤 상황에서라도 의연하게 대처할 수 있는 자기 통제력과 책임감, 사명의식, 민첩성 등이 필요하다. 나보다 남을 먼저 배려하는 희생정신과 협동심을 갖추고 있어야 한다. 진취형과 현실형의 흥미를 가진 사람에게 적합하며, 자기통제 능력, 인내심, 성취욕 등의 성격을 가진 사람들에게 유리하다."
주유ㆍ세차,4100,"판매하는 주유와 LPG 가스의 종류에 대해 알고 있어야 하며, 주유기를 조작할 수 있는 능력이 요구된다. 고객에 대한 서비스 정신과 적극성, 친절함 등이 요구된다. 현실형과 관습형의 흥미를 가진 사람에게 적합하며, 남에 대한 배려, 정직성, 적응성 등의 성격을 가진 사람들에게 유리하다."
전단지배포,4120,"홍보를 담당한 상품 및 상품의 특징, 장단점 등에 대해 숙지하고 있어야 하며, 고객을 설득하고 고객의 문의사항에 응답할 수 있는 설득력, 협상력, 의사소통능력이 요구된다. 불특정의 잠재고객을 상대로 상품이나 서비스의 홍보 활동을 하므로 적극적이고 능동적인 태도와 고객에 대한 서비스 정신, 인내심이 요구된다. 장시간 동안 서서 일하는 경우가 많으므로 강인한 체력이 필요하다. 진취형과 예술형의 흥미를 가진 사람에게 적합하다.영업원은 기본적인 영업능력, 말하기, 설득력, 협상능력, 상황대처능력이 필요하며, 영업품목과 관련된 해박한 제품지식이 필요하다. 많은 잠재고객을 상대함에 따라 적극적이고 긍정적인 사고를 갖는 것이 중요하며 고객에게 신뢰감을 줄 수 있는 능력이 요구된다."
청소ㆍ미화,4130,"섬유 소재에 관한 지식 및 세탁 방법, 드라이클리닝 및 얼룩제거에 대한 기술과 세탁물을 빠르고 신속하게 분류하고 세탁 기계를 조작할 수 있는 능력이 요구된다. 고급 의류 및 신종 섬유 의복을 세탁할 수 있는 새로운 세탁 방법에 대해서도 꾸준히 습득하려는 노력이 필요하며, 장시간 동안 서서 작업하는 경우가 많으므로 강인한 체력이 요구된다. 세탁원들이 간단한 의류수선을 겸하는 경우도 많으므로 성격이 꼼꼼하고 세심한 사람에게 적합하다.청소원이 담당하는 업무의 근무 조건과 작업 환경이 열악하고 힘들기 때문에 성실함과 건강함이 요구된다. 사회형과 예술형의 흥미를 가진 사람에게 적합하며, 협조심, 남에 대한 배려, 스트레스를 감내할 수 있는 성격을 가진 사람들에게 유리하다."
렌탈관리ㆍA/S,4135,"육체적으로 큰 힘을 요구하지는 않지만, 신체적으로 건강한 것이 좋다. 고객에 대한 서비스 정신과 성실한 자세 등이 요구된다. 예술형과 현실형의 흥미를 가진 사람에게 적합하며, 꼼꼼함, 정직, 독립성, 인내심 등의 성격을 가진 사람들에게 유리하다.많은 가정을 돌아다니면서 검침 업무를 수행해야 하므로 신체적으로 건강해야 하며 성실함과 끈기가 요구된다. 고객에 대한 서비스 정신, 사용량에 따라 요금을 정확하게 징수할 수 있는 도덕성과 기본적인 수 계산능력 등이 요구된다. 현실형과 관습형의 흥미를 가진 사람에게 적합하며, 정직, 독립성, 자기를 통제할 수 있는 성격을 가진 사람들에게 유리하다.매장에서 대여하는 상품의 특성, 종류 등에 대해 잘 알고 있어야 하며, 고객에게 상품을 권하여 대여 거래를 이룰 수 있는 적극적이고 융통성 있는 세일즈 능력이 요구된다. 까다로운 고객의 요구에도 웃으면서 대할 수 있는 서비스 정신, 인내심, 대인관계능력이 요구된다. 관습형과 사회형의 흥미를 가진 사람에게 적합하며, 남에 대한 배려, 신뢰, 정직성 등의 성격을 가진 사람들에게 유리하다."
헤어ㆍ미용ㆍ네일샵,4140,"메이크업아티스트는 자유로운 신체적, 언어적 활동을 선호하는 성격으로 피부나 신체구조 등의 외모를 아름답고 건강하게 가꾸는 데에 관심이 많은 자이면 좋다. 변화나 다양성을 인정하는 개방적 사고와 미용기술의 시대적인 흐름과 트렌드를 읽을 줄 아는 분석력, 통찰력이 갖추어져 있다면 유리하다. 원만한 대인관계가 필요한 직업이므로 타인과 교제하기를 좋아하고 이들을 훈련시키거나 발달시키는 활동들을 선호한다면 좋다. 이외에도 의사소통능력이나 고객에 대한 서비스 정신도 갖추면 좋다. 고객의 취향이나 피부타입을 파악한 후 용모를 아름답게 변화시키는 업무를 수행하므로 미적 감각이나 손재주가 뛰어나야 하고 표현능력과 창의력이 있어야 한다. 전문가가 되기 위해서 열정뿐만 아니라 성실성 인내심이 뒷받침되어야 하는 직종으로 근성이 있는 사람들에게 유리하다.색에 대한 감각과 미적 센스가 요구되며, 극의 내용과 등장인물의 성격에 적합한 새로운 분장 기법을 고안해낼 수 있는 창의력과 이를 위해 꾸준히 노력하는 성실성과 인내심이 요구된다. 배우라는 고객을 상대하는 서비스 직업이므로 원만한 대인관계와 의사소통능력이 요구된다. 예술형과 탐구형의 흥미를 가진 사람에게 적합하며, 독립성, 적응력, 협조심, 리더십 등의 성격을 가진 사람들에게 유리하다.미용사는 사람의 용모를 다루는 직업이므로 용모에 대한 미적 감각과 손재주 등이 요구된다. 자신만의 독창적인 머리스타일을 만드는 법을 연구하고 개발하기 위한 노력과 성실함, 인내심이 필요하다. 고객에 대한 서비스 정신과 적극적이고 원만한 대인관계능력 및 의사소통능력이 요구된다. 예술형과 탐구형의 흥미를 가진 사람에게 적합하며, 적응력, 인내, 책임감, 사회성 등의 성격을 가진 사람들에게 유리하다.이용사는 사람의 용모를 다루는 직업이므로 용모에 대한 미적 감각과 손재주 등이 요구된다. 자신만의 이용 기술을 개발하기 위한 노력과 성실함, 인내심이 필요하다. 고객에 대한 서비스 정신과 적극적이고 원만한 대인관계능력 및 의사소통능력이 요구된다. 예술형과 현실형의 흥미를 가진 사람에게 적합하며, 남에 대한 배려, 독립성, 인내, 책임감 등의 성격을 가진 사람들에게 유리하다.손, 손톱, 발, 발톱 건강에 대한 지식과 손발톱을 아름답게 손질하고 꾸밀 수 있는 미적 감각이 요구된다. 고객을 직접 상대하는 직업의 특성상 원만한 인간관계능력과 의사소통능력이 요구된다. 유행의 흐름을 파악할 수 있는 패션 감각이 있으면 유리하다. 예술형과 현실형의 흥미를 가진 사람에게 적합하며, 남에 대한 배려, 꼼꼼함, 사회성 등의 성격을 가진 사람들에게 유리하다."
피부관리ㆍ마사지,4149,"피부관리사는 고객의 피부타입, 신체구조, 성격 등을 다양한 각도에서 파악할 수 있는 분석적 사고 능력이 요구된다. 고객을 가족같이 생각하는 긍정적인 마음가짐과 인내심이 필요하다. 또 많은 사람을 상대하므로 고객과의 원활한 의사소통과 원만한 대인관계가 요구된다. 예술형과 현실형의 흥미를 가진 사람에게 적합하며, 남에 대한 배려, 자기통제 능력, 인내심, 적응력 등의 성격을 가진 사람들에게 유리하다."
반려동물케어,4160,"동물의 특색에 맞게 미용을 해줄 수 있는 눈썰미와 미적 감각이 요구된다. 동물에 대한 애정이 있어야 하며, 장시간 서서 근무하거나 사납거나 덩치 큰 동물들을 다뤄야 하기 때문에 강인한 체력과 인내심이 필요하다. 현실형과 예술형의 흥미를 가진 사람에게 적합하며, 인내심, 자기통제 능력, 성취감 등의 성격을 가진 사람들에게 유리하다.동물조련사는 여러 동물들의 특성에 대한 지식이 필요하며 사육하고 관리하는 방법과 기술을 갖추고 있어야 한다. 또 위급 상황 시 수의사에게 알리는 순발력도 필요하다. 동물에 대한 애정과 이해가 있으면 유리하며, 오랜 시간과 노력이 필요하므로 인내와 끈기가 요구된다."
베이비시터ㆍ가사도우미,4170,"가사 노동은 체력 소모가 많은 일이므로 신체적으로 건강해야 하며, 자신의 집안일을 한다는 생각으로 가사 일을 대행할 수 있는 책임감과 성실함이 요구된다. 사회형과 현실형의 흥미를 가진 사람에게 적합하며, 정직, 인내심, 남에 대한 배려, 스트레스를 감내할 수 있는 성격을 가진 사람들에게 유리하다."
결혼ㆍ연회ㆍ장례도우미,4180,"고객을 직접 상대하고 상담하므로 친화력과 상담능력이 요구되며, 고객과 원만한 관계를 유지할 수 있는 인간관계능력과 의사소통능력 등이 필요하다. 고객에 대한 서비스 정신을 가지고 고객과의 약속을 반드시 이행할 수 있는 책임감과 성실함, 고객의 개인적 정보에 대한 비밀을 보장하는 직업윤리의식이 요구된다. 고객의 상담과 정보를 바탕으로 고객에게 가장 잘 적합한 배우자를 찾아낼 수 있는 분석력과 판단력이 요구된다.고객을 직접 상대하고 상담하므로 친화력과 상담능력이 요구되며, 고객과 원만한 관계를 유지할 수 있는 인간관계능력과 의사소통능력 등이 필요하다. 고객에 대한 서비스 정신을 가지고 고객과의 약속을 반드시 이행할 수 있는 책임감과 성실함이 요구되며, 결혼식장에서 제공하는 모든 서비스를 정확하게 알고 있어야 한다. 예술형과 진취형의 흥미를 가진 사람에게 적합하며, 남에 대한 배려, 적응력, 리더십 등의 성격을 가진 사람들에게 유리하다.고객을 직접 상대하고 상담하므로 친화력과 상담능력이 요구되며, 고객뿐 아니라 협력 업체와도 원만한 관계를 유지할 수 있는 인간관계능력과 의사소통능력 등이 필요하다. 고객의 예산을 최대한 효율적으로 활용하여 결혼을 준비할 수 있는 경영능력과 좋은 물건과 상품을 고르는 안목을 가지고 있으면 유리하다. 고객에 대한 서비스 정신을 가지고 고객과의 약속을 반드시 이행할 수 있는 책임감과 성실함이 요구된다. 관습형과 현실형의 흥미를 가진 사람에게 적합하다.장례절차, 장례 및 묘지에 대한 각종 행정절차, 수시, 염습을 비롯한 시신위생처리 등에 대한 지식을 가지고 있어야 하며, 죽은 사람의 몸을 다루는 일이므로 담력과 침착함이 요구된다. 불행한 일을 당한 유족에 대한 서비스 정신과 언제 발생할지 모르는 장의업무를 수행해낼 수 있는 강인한 체력과 스트레스 인내력이 요구된다."
판촉도우미,4190,"판매하는 상품의 특성, 종류 등에 대해 잘 알고 있어야 하며, 고객에게 상품을 권하고 대여 거래를 이룰 수 있는 적극적이고 융통성 있는 세일즈 능력이 요구된다. 조리 있는 언변과 함께 상황에 맞게 대처할 수 있는 임기응변과 협상력, 설득력이 요구되며, 고객의 요구와 고객의 어떤 반응에도 견디어낼 수 있는 인내심과 적극적 자세 등이 필요하다. 고객을 일일이 방문해야 하므로 강인한 체력이 요구된다. 진취형과 사회형의 흥미를 가진 사람에게 유리하다."
이벤트ㆍ행사스텝,4200,"파티플래너는 파티현장의 돌발 상황에 대처할 수 있는 위기관리능력과 순발력, 판단력이 요구되며, 공간연출 감각과 창의력도 필요하다. 사람들을 배려하는 자세를 지녀야하며, 책임감이 강하고 꼼꼼한 성격을 가진 사람에게 적합하다.기획력을 갖추어야 하며 창의력과 마케팅 능력 등이 요구되며 순발력, 추진력, 지도력도 갖추어야 한다. 광고주나 의뢰자들과의 원만한 대인관계가 요구되며 체력소모도 많은 직업이므로 강인한 체력도 갖추어야 한다. 예술형과 진취형의 흥미를 가진 사람에게 적합하며, 협조심, 사회성, 적응성 등의 성격을 가진 사람들에게 유리하다."
나레이터모델,4210,"성우가 되기 위해서는 무엇보다 연기를 위해 성대모사는 자기만의 독특한 목소리를 키우고 가꾸며, 다양한 배역을 소화해내려는 연기에 대한 열정과 노력이 요구된다. 발음 및 억양 교정을 통해 표준어를 정확하게 발음하고 구사할 수 있어야 한다. 언어와 문장에 대한 순발력과 센스가 필요하다. 예술형과 탐구형의 흥미를 가진 사람에게 적합하며, 스트레스 감내, 사회성, 성취 등의 성격을 가진 사람들에게 유리하다."
피팅모델,4220,"모델은 연출자의 지시를 이해하고 응용할 수 있는 능력이 필요하며, 새로운 상품을 이해하고 특징과 장점을 소비자에게 인상적으로 전달 할 수 있는 능력이 요구된다. 촬영시간이 깊은 밤과 이른 아침을 불문하고 행해지므로 항상 좋은 컨디션을 유지할 수 있도록 노력이 필요하다. 예술형과 진취형의 흥미를 가진 사람에게 적합하며, 인내, 사회성, 스트레스를 감내할 수 있는 성격을 가진 사람들에게 유리하다."
